Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/05  20:00:00,23.8882329885,2.09834981492,0.348378205219,0.0,3.71167865564,13.077,25.9699472834,0.0,22.50825,3.4616972834
 10/05  21:00:00,23.4444343129,2.09834981492,0.0,0.0,3.71167865564,13.077,24.4702131832,0.0,21.0077,3.46251318324
 10/05  22:00:00,23.3145543828,2.09834981492,0.0,0.0,3.71167865564,13.077,21.4675069213,0.0,18.0066,3.46090692127
 10/05  23:00:00,24.4624314601,2.09834981492,0.0,0.0,3.71167865564,13.077,4.73924630798,0.0,3.0011,1.73814630798
 10/05  24:00:00,14.0538616634,2.09834981492,0.0,0.0,1.85583932782,5.577,4.18547757767,0.019084439841,3.0011,1.16529313783
 10/06  01:00:00,9.8457672709,0.0,0.0,0.0,0.618613109274,5.0,3.59319440094,0.0,3.0011,0.592094400944
 10/06  02:00:00,9.86229399926,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 10/06  03:00:00,9.86511734621,0.0,0.0,0.0,0.618613109274,5.0,3.59319293093,0.0,3.0011,0.592092930926
 10/06  04:00:00,10.6225771716,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 10/06  05:00:00,14.5244465967,2.09834981492,0.0,0.0,1.85583932782,5.577,5.18678478719,0.0930617947881,4.50165,0.592072992405
 10/06  06:00:00,28.0515861901,2.09834981492,0.0,0.0,3.71167865564,18.077,14.6699374724,0.0,13.50495,1.16498747235
 10/06  07:00:00,25.8648250708,2.09834981492,0.0,0.0,3.71167865564,18.077,25.0456551908,0.0,21.0077,4.0379551908
 10/06  08:00:00,20.8909263152,2.09834981492,0.0,0.0,3.71167865564,13.077,18.4686400704,0.0,15.0055,3.4631400704
 10/06  09:00:00,20.9171794183,2.09834981492,0.0,0.0,3.71167865564,13.077,17.8932692211,0.0,15.0055,2.88776922112
 10/06  10:00:00,26.3031508677,2.09834981492,0.374327297676,0.0,3.71167865564,18.077,35.8989944007,0.0,33.0121,2.8868944007
 10/06  11:00:00,28.3769943017,2.09834981492,1.33378170746,0.0,3.71167865564,18.077,43.9762046954,0.0,40.51485,3.46135469542
 10/06  12:00:00,28.3792342493,2.09834981492,2.12642696496,0.0,3.71167865564,18.077,38.32661609,0.0,36.0132,2.31341609
 10/06  13:00:00,28.0590797055,2.09834981492,2.09245280387,0.0,3.71167865564,18.077,34.3977182124,0.0,31.51155,2.8861682124
 10/06  14:00:00,22.4192059282,2.09834981492,1.45591066084,0.0,3.71167865564,13.077,22.7468597504,0.0,21.0077,1.7391597504
 10/06  15:00:00,21.9741226126,2.09834981492,1.01638223411,0.0,3.71167865564,13.077,21.8193674833,0.0,19.50715,2.31221748335
 10/06  16:00:00,21.7185224799,2.09834981492,0.80478968447,0.0,3.71167865564,13.077,24.8204957703,0.0,22.50825,2.31224577028
 10/06  17:00:00,26.8060205522,2.09834981492,0.944488472078,0.0,3.71167865564,18.077,27.8228882192,0.0,25.50935,2.31353821916
